"";"p_sr";"p_mr";"p_pr";"p_ft";"p_rf";"nn"
"1049";16683,036735547;26670,9860721463;15889,2907466429;23880,0760361371;20336,7928938012;0,101998201970618
"1050";34215,6223738438;62184,2362483433;41138,3559501963;80588,4320458424;36101,2148;2,71531017424796
"1051";19361,0160689074;24670,3614509162;18608,7340811599;23880,0760361371;17571,9750816846;-0,345508995472137
"1052";17129,3666244404;26446,7729389127;16301,2942617868;23880,0760361371;15494,3439398424;0,142499281539601
"1053";17129,3666244404;28890,7038419014;16301,2942617868;23880,0760361371;15494,3439398424;-0,145806060449466
"1054";19361,0160689074;6723,00384484418;18608,7340811599;5430,53668227666;17571,9750816846;-0,310957678854518
"1055";13447,1450410698;10555,7261276022;13448,410172693;11254,1980058178;11084,4498204678;-0,693704426485293
"1056";17129,3666244404;29159,506385142;16301,2942617868;23880,0760361371;15494,3439398424;0,136895857950997
"1057";32303,1880659133;64720,040785131;37820,2202893889;80588,4320458424;66049,0780148834;1,56533078746529
"1058";10845,8563408685;9884,84589715768;12253,7527073674;11719,6484549964;6527,0484;-0,445204579674475
"1059";72535,6432069452;74488,9479758991;72153,8569074242;71359,6799292585;58366,1800564129;2,78476363320105
"1060";18803,1037077907;24121,1759474631;17994,6991251774;23880,0760361371;16743,3205788563;0,0302044786522879
"1061";16013,5419022069;29123,9727210123;15304,088695771;23880,0760361371;14185,2249047646;0,0407649359393047
"1062";23824,3149578415;12882,357683857;24300,6872731204;11254,1980058178;20529,3110506432;0,489882790142295
"1063";19361,0160689074;21353,0887297858;18608,7340811599;23880,0760361371;17571,9750816846;-0,366484128565888
"1064";18803,1037077907;25467,4182811975;17994,6991251774;23880,0760361371;16743,3205788563;0,261268592155626
"1065";16013,5419022069;2916,89257948659;15304,088695771;5430,53668227666;14185,2249047646;-0,870863107921326
"1066";18803,1037077907;11251,8737628339;17994,6991251774;11254,1980058178;16743,3205788563;0,0419350231640239
"1067";75552,0856533007;76793,4522872735;67682,1862342356;58817,9236046746;37517,287;2,78565534842519
"1068";78475,5496620988;74684,707883236;61809,1687868378;78253,3162894758;66324,3873578;2,40787706936976
"1069";13781,8924577399;2010,2354089655;13653,9636075365;5430,53668227666;10577,2828184279;-0,718808263951856
"1070";16013,5419022069;6675,62313351315;15304,088695771;5430,53668227666;14185,2249047646;-0,215317758740585
"1071";19026,2686522374;10187,0123364842;18237,4453824912;11254,1980058178;19670,0846574759;-0,370349106187683
"1072";14339,8048188566;6307,35650940426;14021,505539342;11254,1980058178;13376,6852767182;-0,306001874972527
"1073";17687,2789855572;25509,4122274453;16840,1977815795;23880,0760361371;18255,4273210388;-0,0933888150381187
"1074";10992,3306521561;9776,54560212698;12301,3118770528;11719,6484549964;4643,14183254599;-0,495940394678339
"1075";13781,8924577399;29949,819430029;13653,9636075365;22430,5430709877;10577,2828184279;-0,155030686705758
"1076";18245,1913466739;11134,2842569668;17404,9265473468;11254,1980058178;17142,5483547113;0,2222857621964
"1077";18914,686180014;20663,2857481353;18115,5901320069;23880,0760361371;16176,8677722222;0,0136812427496319
"1078";14897,7171799734;1737,69821541477;14419,5613205905;5430,53668227666;12518,6112335927;-0,875431561969945
"1079";25498,0520411917;22901,1575561492;26740,9454563333;58817,9236046746;18869,1460441558;0,836194168506757
"1080";14897,7171799734;37007,6358048422;14419,5613205905;22430,5430709877;12518,6112335927;-0,0616209942059677
"1081";19361,0160689074;14544,9001202853;18608,7340811599;11254,1980058178;17571,9750816846;-0,430107347823435
"1082";21592,6655133744;18120,5361004127;21291,8690083808;11254,1980058178;20146,284330047;0,238591985683664
"1083";18245,1913466739;10878,4305997444;17404,9265473468;11254,1980058178;17142,5483547113;-0,422342989767476
"1084";15846,1681938719;11253,1997720031;15164,0735844985;11254,1980058178;13251,0905666667;-0,321532950285818
"1085";78475,5496620988;69526,8919096692;61809,1687868378;71359,6799292585;66324,3873578;2,78516293785081
"1086";13781,8924577399;18740,9549830342;13653,9636075365;11719,6484549964;10577,2828184279;-0,368589198710122
"1087";14339,8048188566;11270,5890728356;14021,505539342;11719,6484549964;13376,6852767182;-0,309207378530716
"1088";12331,3203188363;119,884471728466;12846,7669699837;5430,53668227666;6959,67941404732;-0,732044809442361
"1089";21592,6655133744;24770,7163540218;21291,8690083808;23880,0760361371;20146,284330047;0,495442334959788
"1090";24940,139680075;22698,1963117709;25911,598978832;23880,0760361371;21495,9952811797;0,806660533576246
"1091";13781,8924577399;661,605186920613;13653,9636075365;11254,1980058178;10577,2828184279;-0,685797383338171
"1092";18245,1913466739;59910,3526661256;17404,9265473468;52903,2995233519;17142,5483547113;0,267984917328494
"1093";18245,1913466739;8599,43597665895;17404,9265473468;11254,1980058178;17142,5483547113;-0,432246090919076
"1094";14897,7171799734;34706,2171172621;14419,5613205905;22430,5430709877;12518,6112335927;-0,074083949495722
"1095";15455,6295410901;21482,6871665912;14847,3495173706;23880,0760361371;14578,1145018298;-0,583704452178902
"1096";19137,8511244607;18802,7917683776;18360,258625159;23880,0760361371;19208,6691816739;-0,02425559440743
"1097";18245,1913466739;10697,459816942;17404,9265473468;11254,1980058178;17142,5483547113;0,121609777292971
"1098";17520,8314117416;13872,4594033472;16676,6828671239;23880,0760361371;11078,1446666667;-0,158612942340656
"1099";16013,5419022069;24334,9748263778;15304,088695771;23880,0760361371;14185,2249047646;0,0271779337405666
"1100";17129,3666244404;3517,65501631144;16301,2942617868;5430,53668227666;15494,3439398424;-0,503498769965641
"1101";15455,6295410901;33672,4244495984;14847,3495173706;23880,0760361371;14578,1145018298;-0,0156451731063814
"1102";13781,8924577399;1401,08232173417;13653,9636075365;5430,53668227666;10577,2828184279;-0,156872602534168
"1103";21592,6655133744;13783,5771106789;21291,8690083808;5430,53668227666;20146,284330047;-0,218484005504407
"1104";19361,0160689074;19109,8812756827;18608,7340811599;23880,0760361371;17571,9750816846;0,0969727761238223
"1105";13781,8924577399;12182,2665807353;13653,9636075365;11719,6484549964;10577,2828184279;-0,337597926715002
"1106";13223,9800966231;6742,07282151654;13317,7169590854;11254,1980058178;9068,66390037881;-0,18084617677389
"1107";13781,8924577399;25418,391364228;13653,9636075365;11719,6484549964;10577,2828184279;-0,150962511483668
"1108";15232,4645966434;10893,7310192669;14672,7163605651;11254,1980058178;12104,1893598605;-0,611124409735844
"1109";22115,3512880103;17203,2818099102;21969,2175250215;23024,2258547008;18090,7466;-0,174046274332875
"1110";17129,3666244404;27052,5187502773;16301,2942617868;23880,0760361371;15494,3439398424;-0,198258574495617
"1111";11271,2868327145;-1731,3760445388;12398,5859980182;5430,53668227666;8820,78606666667;-0,771782796995654
"1112";19918,9284300242;9790,44294750225;19246,2499813828;5430,53668227666;18938,6939882345;0,37391587015587
"1113";13781,8924577399;17975,2853529388;13653,9636075365;11719,6484549964;10577,2828184279;-0,670068498015779
"1114";14339,8048188566;5016,98679678235;14021,505539342;5430,53668227666;13376,6852767182;-0,287518356439528
"1115";27171,789124542;20815,6814112784;29315,1701804829;22713,5640301003;28662,8010843474;0,989110945611228
"1116";16013,5419022069;11228,9043956883;15304,088695771;11254,1980058178;14185,2249047646;-0,598559965197543
"1117";19528,3897772424;22612,1968944157;18797,5589073245;23880,0760361371;19982,9957333333;-0,297676315708705
"1118";17129,3666244404;30643,0488171447;16301,2942617868;23880,0760361371;15494,3439398424;0,135664845975738
"1119";14897,7171799734;5154,28198307846;14419,5613205905;11254,1980058178;12518,6112335927;-0,607141461662497
"1120";17218,3090130496;22294,566596075;16385,4437783568;23880,0760361371;10522,9071333333;0,068392204948852
"1121";30519,2632912425;22590,1065590987;34781,1243891618;22713,5640301003;28953,6839007238;0,600911805218165
"1122";19807,3459578008;23800,634184856;19116,9058346268;23880,0760361371;29765,8387;0,438317786734076
"1123";18245,1913466739;3821,12790559512;17404,9265473468;5430,53668227666;17142,5483547113;-0,70656421664927
"1124";14897,7171799734;8291,65286182985;14419,5613205905;11254,1980058178;12518,6112335927;-0,0643546712633212
"1125";14897,7171799734;17278,4211528273;14419,5613205905;11719,6484549964;12518,6112335927;-0,645809988542626
"1126";17129,3666244404;2961,32348599937;16301,2942617868;5430,53668227666;15494,3439398424;-0,502972569474815
"1127";28287,6138467755;13310,9349101242;31095,3267338399;22713,5640301003;27696,901849435;0,753310941260382
"1128";14339,8048188566;3405,43103697896;14021,505539342;5430,53668227666;13376,6852767182;-0,649650301747611
"1129";16906,2016799937;19060,1710211476;16093,1389639388;23880,0760361371;16092,7770157874;-0,548589523239604
"1130";20291,8035774529;18442,9086077604;19685,0307067647;11254,1980058178;23587,5716;-0,239810748486653
"1131";18245,1913466739;11051,8184493911;17404,9265473468;11254,1980058178;17142,5483547113;-0,400098359394174
"1132";16013,5419022069;18705,3180507412;15304,088695771;23880,0760361371;14185,2249047646;0,0847572918962218
"1133";14897,7171799734;32145,4387275372;14419,5613205905;22430,5430709877;12518,6112335927;-0,319281593339139
"1134";24047,4799022882;24196,0709422799;24617,5562300002;23880,0760361371;22923,7653777778;0,359810254866639
"1135";16571,4542633237;18600,6204483882;15788,9974218802;23880,0760361371;15956,4330124585;-0,196418351553436
"1136";15455,6295410901;7878,39136767108;14847,3495173706;11254,1980058178;14578,1145018298;-0,598309850571346
"1137";21470,3934403121;68873,5428734459;21135,971472418;52903,2995233519;25148,2306666667;2,14545044788671
"1138";14091,4891851708;10704,4695541747;13854,1052794169;11719,6484549964;13365,1245;-0,671339304645474
"1139";21592,6655133744;24729,0324043315;21291,8690083808;23880,0760361371;20146,284330047;0,497502810703499
"1140";20030,5109022475;24713,3429835271;19376,5021085521;23880,0760361371;42138,043;0,383685340987077
"1141";12261,7040144162;22562,3336077658;12813,5836948058;11719,6484549964;8039,62653333333;-0,454058490082422
"1142";11679,1096104436;19371,2205443168;12556,431981691;11719,6484549964;5743,73833333333;-0,761049143564919
"1143";77821,8628285265;74009,7576717734;63259,7702453824;78253,3162894758;72178,9440333505;2,17499901065933
"1144";17129,3666244404;12703,6961984867;16301,2942617868;11254,1980058178;15494,3439398424;-0,49632724998548
"1145";17129,3666244404;25918,0968353692;16301,2942617868;23880,0760361371;15494,3439398424;0,118620795592964
"1146";13580,3187216684;40930,4363920735;13528,8258946624;22430,5430709877;24795,1065333333;-0,217052169127099
"1147";17729,479476552;53238,3200633582;16882,0208279381;52903,2995233519;37859,8333714286;1,83180543707404
"1148";16526,8212744343;11567,945904986;15749,1864887672;11254,1980058178;33736,563;-0,557591577140438
"1149";17129,3666244404;25143,9085114198;16301,2942617868;23880,0760361371;15494,3439398424;-0,107412305451317
"1150";20768,829804455;15717,8237995328;20260,7824863062;23880,0760361371;57744,3141333333;0,0923419838943666
"1151";50187,9056700525;56850,5139335506;67066,1331261923;71359,6799292585;83308,8495077161;1,36292710801064
"1152";20476,8407911409;18329,8158004833;19906,4653919349;23880,0760361371;19296,3904735365;0,465612935645792
"1153";14674,5522355267;342,367127388716;14256,7273579283;5430,53668227666;11392,0277684232;-0,881778046912352
"1154";14045,729213312;10028,4259277564;13823,9215848218;11719,6484549964;15514,995;-0,714193626129278
"1155";13223,9800966231;11629,8975424776;13317,7169590854;11719,6484549964;9068,66390037881;-0,708195028608858
"1156";14310,7933760786;11251,9381320737;14001,6344994125;11719,6484549964;18646,2309;-0,34094846119211
"1157";19361,0160689074;24521,0308262063;18608,7340811599;23880,0760361371;17571,9750816846;0,254346702241105
"1158";22150,5778744912;18651,5658451943;22015,4943464518;11254,1980058178;21359,8183208295;0,546427280764306
"1159";17575,6965133338;17985,9054557038;16730,3260520578;23880,0760361371;18161,7761385918;0,168951901735079
"1160";17129,3666244404;9538,18804922886;16301,2942617868;11254,1980058178;15494,3439398424;0,174923766372642
"1161";17240,9490966638;4473,11560348142;16406,9714372396;5430,53668227666;22073,5173609023;0,0773626582835712
"1162";15009,2996521967;4884,3987229215;14502,7653725892;5430,53668227666;11411,2322742927;-0,314051771215306
"1163";19584,1810133541;8138,96101745311;18860,9664882392;11254,1980058178;16880,6557944862;-0,340474440678188
"1164";16571,4542633237;8198,66921747942;15788,9974218802;5430,53668227666;15956,4330124585;-0,550817403581683
"1165";13000,8151521764;6824,55830131005;13192,1560202404;11719,6484549964;8523,34295006058;-0,712143694714382
"1166";16013,5419022069;8356,53133409843;15304,088695771;11254,1980058178;14185,2249047646;-0,846247077686953
"1167";13566,7949260349;1781,76422386616;13520,5774167387;11254,1980058178;3162,81428985507;-0,688945456466217
"1168";19361,0160689074;22450,4636864476;18608,7340811599;23880,0760361371;17571,9750816846;-0,355694679089264
"1169";18245,1913466739;4753,26185740437;17404,9265473468;5430,53668227666;17142,5483547113;-0,430404383240698
"1170";14339,8048188566;12898,7272555698;14021,505539342;11719,6484549964;13376,6852767182;-0,64884076945782
"1171";26161,5214210318;15081,1270049848;27746,5161388827;22713,5640301003;63797,4594215535;0,506995145921961
"1172";14897,7171799734;11701,9950088412;14419,5613205905;11719,6484549964;12518,6112335927;-0,30033137360621
"1173";13165,4885646837;20725,7254723785;13284,3091022311;11719,6484549964;9856,1937;-0,726331323442647
"1174";11505,3645429446;18271,9285648139;12486,9300685746;11719,6484549964;5926,77693333333;-0,765400808188553
"1175";17910,4439300039;9853,42477892153;17063,0340186685;11254,1980058178;15594,5567617521;0,237028736222822
"1176";13223,9800966231;7440,17643198743;13317,7169590854;11254,1980058178;9068,66390037881;-0,262039042054075
"1177";14039,3913288897;4471,25319763087;13819,757451682;5430,53668227666;16318,8943333333;-0,66905121607131
"1178";14897,7171799734;19523,4556228807;14419,5613205905;11719,6484549964;12518,6112335927;-0,621667361449824
"1179";16013,5419022069;8334,62247143872;15304,088695771;11254,1980058178;14185,2249047646;-0,226751591994888
"1180";15455,6295410901;27063,1654537581;14847,3495173706;23880,0760361371;14578,1145018298;-0,0694911006095692
"1181";11550,2430132729;25229,0534010977;12504,5630529724;11719,6484549964;5699,05516562873;-0,325094377004452
"1182";12219,737846613;5557,55013468768;12793,8314429717;11254,1980058178;7640,83119011905;-0,949775832205662
"1183";31077,1756523592;21448,2593288869;35724,1580528024;22713,5640301003;55337,8728266804;0,926002896538438
"1184";24940,139680075;16671,8279790087;25911,598978832;11254,1980058178;21495,9952811797;0,177746819405178
"1185";11936,7535388073;29250,0861758385;12665,6015054412;22430,5430709877;5719,5882;-0,49728250169008
"1186";18211,2814333652;59976,7213162435;17369,8796233629;52903,2995233519;11012,9832;-0,170693528510083
